Image File	Classification	grayMin	grayMax	grayMedian	grayMean	gnMin	gnMax	gnMedian	gnMean	blueMin	blueMax	blueMedian	blueMean	greenMin	greenMax	greenMedian	greenMean	redMin	redMax	redMedian	redMean	FFT	nFFT	NumKeyPoints	MedianKPSize	MeanKPSize	KPsOver0	KPsOver10	KPsOver20	KPsOver30	KPsOver40	KPsOver50	KPsOver60	KPsOver70	KPsOver80	KPsOver90	KPsOver100	KPsOver110	KPsOver120	KPsOver130	KPsOver140	Lapl1	Lapl3	Lapl5	Lapl7	Lapl9	Lapl11	Lapl13	Lapl15	Lapl17	Lapl19	Lapl21	Lapl23	Lapl25	Lapl27	Lapl29	Can1.0	Can1.10	Can1.20	Can1.30	Can1.40	Can1.50	Can1.60	Can1.70	Can1.80	Can1.90	Can1.100	Can1.110	Can1.120	Can1.130	Can1.140	Can1.150	Can1.160	Can1.170	Can1.180	Can1.190	Can1.200	Can1.210	Can1.220	Can1.230	Can1.240	Contours0	ClosedCont0	OpenCont0	ContArea0	LargestCont0	Perimeter0	MaxLL0	MeanLL0	MedianLL0	ModeLL0	Contours50	ClosedCont50	OpenCont50	ContArea50	LargestCont50	Perimeter50	MaxLL50	MeanLL50	MedianLL50	ModeLL50	Contours100	ClosedCont100	OpenCont100	ContArea100	LargestCont100	Perimeter100	MaxLL100	MeanLL100	MedianLL100	ModeLL100	Contours150	ClosedCont150	OpenCont150	ContArea150	LargestCont150	Perimeter150	MaxLL150	MeanLL150	MedianLL150	ModeLL150	Contours200	ClosedCont200	OpenCont200	ContArea200	LargestCont200	Perimeter200	MaxLL200	MeanLL200	MedianLL200	ModeLL200	
f001/wlh1_001595.jpg	Coral rubble	60	231	132.0	135.660798914	0	255	129.0	128.794506118	72	255	152.0	155.546577723	68	255	151.0	154.370606905	37	255	89.0	91.359978889	193015405.768	206192574.277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26268	321168	638439	667358	668816	668769	668529	668526	402796	36282	2484	169	14	1	0	66708255	65620425	63858885	61942050	59997675	57730470	55469130	52874505	50289060	47648790	45080685	42522780	39829725	37379940	34835295	32256480	29888805	27598905	25200375	23068320	20782755	18706545	16752990	14863695	13015710	27252	1770	25482	56675.0	567.5	415678.889902	24.0416305603	7.25224941103	7.07106781187	7	16546	1176	15370	52680.0	567.5	374696.70532	24.0416305603	7.25224941103	7.07106781187	7	8116	502	7614	44422.5	567.5	304179.718984	24.0416305603	7.25224941103	7.07106781187	7	3873	193	3680	34276.5	567.5	222376.021538	24.0416305603	7.25224941103	7.07106781187	7	1853	86	1767	23178.0	567.5	144987.942955	24.0416305603	7.25224941103	7.07106781187	7	
f001/wlh1_001598.jpg	Coral rubble	62	230	126.0	130.956708841	0	255	129.0	129.041381836	76	255	146.0	151.479762178	70	255	144.0	149.228894043	38	255	84.0	87.2703031652	185895902.599	206300106.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45889	342381	624354	652179	653505	653497	653198	653099	355288	33440	2356	158	10	1	0	64772040	63621225	61667160	59510880	57588435	55615245	53617065	51658410	49689810	47465190	45543510	43580775	41587695	39503325	37702515	36000645	34311270	32585175	30839190	29144460	27524445	25837620	24330570	22685820	20929635	26541	1803	24738	51833.5	387.5	402865.12045	22.627416998	7.33567868567	7.07106781187	7	16289	1176	15113	47438.0	387.5	359337.455308	22.627416998	7.33567868567	7.07106781187	7	8608	566	8042	41249.5	387.5	305302.43142	22.627416998	7.33567868567	7.07106781187	7	4381	224	4157	34101.0	387.5	247619.709607	22.627416998	7.33567868567	7.07106781187	7	2452	95	2357	26552.5	387.5	191677.285475	22.627416998	7.33567868567	7.07106781187	7	
f001/wlh1_001601.jpg	Coral rubble	56	226	117.0	119.754791619	0	255	130.0	129.183616728	67	251	133.0	135.501904297	63	253	134.0	136.978345445	34	255	78.0	79.9662504308	169577316.0	206555002.406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50352	361173	629123	652355	653066	653103	652990	653056	335227	28223	1963	101	6	0	0	63459300	62389575	61005690	59558820	58092060	56641875	54893340	53169540	51270810	49431495	47485080	45653925	43715670	41819490	39854460	38088075	36308685	34544850	32841450	31242090	29469330	27932445	26526120	24752595	22829385	26176	1791	24385	54149.5	306.0	392442.47963	19.7989898732	7.32210533576	7.07106781187	7	17260	1355	15905	51552.5	306.0	363044.338011	19.7989898732	7.32210533576	7.07106781187	7	9595	705	8890	45880.5	306.0	316032.66419	19.7989898732	7.32210533576	7.07106781187	7	5036	280	4756	38752.0	306.0	260196.331324	19.7989898732	7.32210533576	7.07106781187	7	2869	142	2727	31086.5	306.0	204045.288676	19.7989898732	7.32210533576	7.07106781187	7	
f001/wlh1_001604.jpg	Coral rubble	61	228	130.0	133.124002614	0	255	129.0	129.077076631	72	255	148.0	151.327285587	70	255	149.0	152.362790815	39	255	87.0	88.4378827263	188233198.258	206411766.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47722	359430	634173	658100	658751	658233	657506	657175	345377	31333	2408	176	12	0	1	65002050	63737760	62388810	60693315	59101350	57279885	55540785	53669340	51731850	49775235	47781645	45935700	43943130	41933220	39872055	38183955	36454800	34573410	32903925	31112805	29301285	27330645	25547430	23744835	22078155	26381	1853	24528	55279.5	439.5	404228.944475	16.9705627485	7.29385399735	7.07106781187	7	17198	1316	15882	51508.5	439.5	368661.344263	16.9705627485	7.29385399735	7.07106781187	7	9573	658	8915	45687.5	439.5	318801.250846	16.9705627485	7.29385399735	7.07106781187	7	5114	282	4832	38620.0	439.5	261533.754429	16.9705627485	7.29385399735	7.07106781187	7	2898	149	2749	30282.5	439.5	203358.589852	16.9705627485	7.29385399735	7.07106781187	7	
f001/wlh1_001607.jpg	Coral rubble	61	225	129.0	131.374691952	0	255	130.0	129.153869629	75	255	147.0	149.896388873	70	255	147.0	150.252337287	37	255	85.0	87.2706076229	185893580.3	206552293.704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39120	347017	633394	657936	657633	656350	655238	654726	356658	31766	2283	150	9	0	0	64358430	63092355	61385385	59585850	57884235	56067870	54076830	52024845	50086590	47987685	45892860	43677930	41559645	39745320	37708125	35648235	33662550	31601895	29794710	28155825	26345580	24595770	22911750	21433260	19589100	27007	1810	25197	53812.0	363.0	398087.908123	19.7989898732	7.49867571332	7.07106781187	7	16995	1263	15732	50651.0	363.0	360493.733101	19.7989898732	7.49867571332	7.07106781187	7	9050	622	8428	43612.0	363.0	306572.998535	19.7989898732	7.49867571332	7.07106781187	7	4594	260	4334	36104.0	363.0	244384.459828	19.7989898732	7.49867571332	7.07106781187	7	2447	98	2349	27487.0	363.0	183014.474508	19.7989898732	7.49867571332	7.07106781187	7	
f001/wlh1_001610.jpg	Coral rubble	54	227	127.0	129.605741613	0	255	129.0	129.106567383	63	255	144.0	147.109078441	62	255	146.0	148.239394962	34	255	85.0	86.3784940832	183298113.902	206530541.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32360	325897	634622	662696	662898	661963	660754	660221	394342	36369	2517	151	13	1	0	66807705	65552085	63905295	61879320	59766135	57333945	54999675	52526430	50203890	47642670	45115875	42341985	40060245	37556655	35263950	33126285	30848625	28699485	26451405	24616935	22733760	20612670	18861075	17275485	15493545	28019	1932	26087	54269.0	322.0	413410.159897	19.7989898732	7.29186440861	7.07106781187	7	17327	1319	16008	49788.5	322.0	369068.662157	19.7989898732	7.29186440861	7.07106781187	7	8873	618	8255	41537.0	322.0	301882.806094	19.7989898732	7.29186440861	7.07106781187	7	4334	239	4095	32465.0	322.0	227446.194666	19.7989898732	7.29186440861	7.07106781187	7	2166	110	2056	23391.5	322.0	158175.593133	19.7989898732	7.29186440861	7.07106781187	7	
f001/wlh1_001613.jpg	Coral rubble	61	225	124.0	126.380335909	0	255	129.0	129.146950396	72	255	140.0	143.270963781	71	255	141.0	144.394788316	37	255	83.0	84.601349954	178785776.251	206479530.525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47210	358211	634053	656674	656317	655532	654786	654174	344406	29659	2101	131	6	0	0	64648875	63585270	62071845	60597180	58874145	56913705	55061385	53037705	51120360	49017375	47204070	45188295	43166145	41188110	39381945	37468425	35579385	33669690	31910700	30232800	28360080	26788515	25074150	23591835	22064130	26158	1835	24323	55800.0	288.5	403127.414481	24.7588368063	7.26557391414	7.07106781187	7	16950	1324	15626	52156.5	288.5	367512.38786	24.7588368063	7.26557391414	7.07106781187	7	9143	646	8497	46141.0	288.5	316857.748197	24.7588368063	7.26557391414	7.07106781187	7	4822	261	4561	38339.5	288.5	257745.363265	24.7588368063	7.26557391414	7.07106781187	7	2612	111	2501	29917.0	288.5	197915.364	24.7588368063	7.26557391414	7.07106781187	7	
f001/wlh1_001616.jpg	Coral rubble	53	223	118.0	119.838384651	0	255	130.0	129.145359174	64	255	135.0	136.671261058	61	255	135.0	136.700723087	31	255	79.0	80.3347318761	169715727.565	206603713.452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41381	348031	643835	667681	667982	667406	666843	666773	370551	29243	2021	127	13	0	0	64660605	63708945	62458425	60967695	59362470	57602715	55652475	53657865	51760155	49784670	47694435	45735525	43698330	41321730	39250110	37349085	35086215	33001590	30831285	28863960	26902245	24970620	22878345	21149445	19423605	26381	1809	24572	54263.0	470.0	403065.796314	17.4642491966	7.16977650144	7.07106781187	7	17052	1303	15749	51275.5	470.0	372885.581535	17.4642491966	7.16977650144	7.07106781187	7	9167	616	8551	45081.5	470.0	320779.413753	17.4642491966	7.16977650144	7.07106781187	7	4761	246	4515	36525.0	470.0	257621.725765	17.4642491966	7.16977650144	7.07106781187	7	2512	114	2398	27162.0	470.0	188133.29998	17.4642491966	7.16977650144	7.07106781187	7	
f001/wlh1_001619.jpg	Coral rubble	50	216	122.0	124.039791332	0	255	130.0	128.974672564	59	250	140.0	142.228397863	56	248	139.0	141.413516774	32	255	82.0	83.0136072495	176030705.707	206412133.912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28165	326330	633621	662313	662906	662010	661418	661149	380178	36575	2808	194	7	0	0	62508660	60877935	58923105	57163605	55393140	53440605	51517905	49664310	47519505	45445080	43284975	41268180	39156270	36919920	34943925	32993430	30945780	29060055	27232215	25128465	23546955	21552090	20074620	18550485	16520940	27153	1924	25229	48785.5	312.0	386700.945917	24.0416305603	7.38957303743	7.07106781187	7	16794	1326	15468	45005.0	312.0	344067.819002	24.0416305603	7.38957303743	7.07106781187	7	8917	674	8243	39078.0	312.0	290219.909014	24.0416305603	7.38957303743	7.07106781187	7	4436	259	4177	30470.5	312.0	227555.00694	24.0416305603	7.38957303743	7.07106781187	7	2243	107	2136	23183.5	312.0	165080.742408	24.0416305603	7.38957303743	7.07106781187	7	
f001/wlh1_001622.jpg	Coral rubble	41	227	126.0	127.764027315	0	255	129.0	128.706122185	49	255	144.0	146.016961311	46	255	144.0	145.576497875	27	255	85.0	85.8543550379	182377690.63	206163910.137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19600	296230	631201	659945	659538	657877	656994	656031	398926	35013	2502	151	10	1	0	60402105	58987365	57140910	55307715	53324580	51196860	48997230	46829730	44642595	42443730	40227780	37740510	35311890	33173460	30699450	28711980	26683455	24811500	22764615	20928105	19117350	17263755	15410670	13691970	12251475	26634	1823	24811	44401.5	311.0	373449.782222	31.1126983722	7.34381058452	7.07106781187	7	15796	1165	14631	40487.0	311.0	330845.383227	31.1126983722	7.34381058452	7.07106781187	7	7843	557	7286	33998.0	311.0	271248.407447	31.1126983722	7.34381058452	7.07106781187	7	3601	201	3400	25555.5	311.0	198667.128506	31.1126983722	7.34381058452	7.07106781187	7	1730	78	1652	17333.0	311.0	134327.715579	31.1126983722	7.34381058452	7.07106781187	7	
f001/wlh1_001625.jpg	Coral rubble	44	241	126.0	129.641689884	0	255	129.0	128.580734432	53	255	144.0	148.019520479	49	255	144.0	147.219901769	29	255	86.0	88.1451200597	186405241.97	206016644.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16141	269173	620407	655485	656726	655952	655358	654931	420871	40746	2787	281	10	49	6	58728285	57134535	55105755	53001750	50727660	48298530	45843900	43382895	40997370	38531010	36100095	34007565	31655190	29343870	27139395	25015755	22876305	21062745	19353480	17702355	16224120	14616855	13328085	11845770	10609020	26791	1842	24949	38249.5	145.0	363700.518515	27.0	7.2895772077	7.07106781187	7	14871	1126	13745	33796.0	145.0	315007.423336	27.0	7.2895772077	7.07106781187	7	6744	462	6282	26557.5	145.0	246411.65262	27.0	7.2895772077	7.07106781187	7	2958	160	2798	18743.0	145.0	175657.38829	27.0	7.2895772077	7.07106781187	7	1369	58	1311	12083.5	145.0	115645.278735	27.0	7.2895772077	7.07106781187	7	
f001/wlh1_001628.jpg	Coral rubble	34	235	112.0	114.272901109	0	255	129.0	128.808217486	38	255	126.0	128.477539062	38	255	127.0	129.311312328	23	255	78.0	79.366003418	164652185.455	206292016.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20877	291461	619937	660116	663032	663223	663217	663595	412983	55562	4750	534	78	40	1	60705300	57592260	54957600	52895670	51044370	49040580	47012820	44943495	42847395	40670715	38332620	36121005	34004760	31786770	29886765	27873540	26104095	24148500	22089375	20434935	18896775	17295120	15580245	14022705	12395295	27166	1789	25377	39901.5	214.5	376913.555226	26.8700576851	7.04364335869	7.07106781187	7	15414	1092	14322	34362.5	162.0	317730.482231	26.8700576851	7.04364335869	7.07106781187	7	7683	480	7203	27978.0	162.0	259643.707787	26.8700576851	7.04364335869	7.07106781187	7	3583	167	3416	20563.5	162.0	194482.293957	26.8700576851	7.04364335869	7.07106781187	7	1742	64	1678	14059.0	162.0	133979.689895	26.8700576851	7.04364335869	7.07106781187	7	
f001/wlh1_001631.jpg	Coral rubble	59	239	139.0	141.199355182	0	255	129.0	128.707355813	70	255	158.0	160.169939827	66	255	158.0	159.908740952	39	255	96.0	97.257137523	200887809.843	206023749.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40426	360842	641313	661756	662149	661200	660829	660731	327302	23243	1463	105	4	0	0	56841540	56079855	55127175	53974575	52727625	51445740	50024115	48575970	46989360	45235470	43518810	41935770	40167600	38619495	36885495	35189745	33576105	31926000	30609435	29131455	27696825	26055390	24558030	23046390	21780060	23872	1676	22196	38644.0	119.0	354294.163946	24.0416305603	7.27878437286	7.07106781187	7	16118	1281	14837	36840.0	119.0	332510.295397	24.0416305603	7.27878437286	7.07106781187	7	9084	640	8444	32506.0	119.0	292488.225606	24.0416305603	7.27878437286	7.07106781187	7	4797	273	4524	26591.5	119.0	243569.339466	24.0416305603	7.27878437286	7.07106781187	7	2636	116	2520	21232.0	119.0	195017.903247	24.0416305603	7.27878437286	7.07106781187	7	
f001/wlh1_001634.jpg	Coral rubble	49	230	128.0	129.893921616	0	255	129.0	128.689384191	61	255	147.0	149.252506032	56	255	145.0	147.053645594	31	255	87.0	88.8376931583	185432722.982	206015235.139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32286	331508	630643	654936	655959	655899	655952	656197	351898	27372	1734	116	4	0	0	57183495	56314710	55288080	54067140	52604205	50918145	49224690	47446575	45676620	43799055	41872530	39832530	38006220	36196995	34448460	32509440	30572970	29027160	27336255	25685640	23856015	22342845	20556315	19139790	17860200	24672	1607	23065	40729.0	249.5	354978.517514	22.2036033112	7.43017296219	7.07106781187	7	15914	1133	14781	38598.0	249.5	329354.460691	22.2036033112	7.43017296219	7.07106781187	7	8465	525	7940	33638.5	249.5	282126.312907	22.2036033112	7.43017296219	7.07106781187	7	4288	217	4071	27368.0	249.5	225315.393377	22.2036033112	7.43017296219	7.07106781187	7	2269	85	2184	20082.0	138.5	167905.267784	22.2036033112	7.43017296219	7.07106781187	7	
f001/wlh1_001637.jpg	Coral rubble	41	232	141.0	142.732385254	0	255	129.0	128.61990536	48	255	159.0	161.225758272	46	255	160.0	162.265300437	27	255	96.0	97.3564187443	204045014.924	206045409.757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20239	282687	620013	655651	657294	656753	656431	656471	415165	49934	4487	623	219	114	44	59875785	57627450	55222545	53049180	50938800	48827400	46347780	43965570	41542050	39251895	36992085	34580040	32263620	30238410	28006395	25843230	23936340	22286235	20608590	18851895	17172210	15868140	14330745	13008060	11808795	26866	1796	25070	41242.5	653.0	372207.109695	18.3847763109	7.10523100074	7.07106781187	7	15133	1099	14034	34793.0	415.0	318196.420051	18.3847763109	7.10523100074	7.07106781187	7	7070	445	6625	28097.5	415.0	252391.161416	18.3847763109	7.10523100074	7.07106781187	7	3146	164	2982	20411.0	415.0	181509.095131	18.3847763109	7.10523100074	7.07106781187	7	1492	64	1428	13372.5	415.0	122541.285333	18.3847763109	7.10523100074	7.07106781187	7	
f001/wlh1_001640.jpg	Coral rubble	58	229	131.0	133.051993336	0	255	129.0	128.940456974	65	255	147.0	149.665426815	65	255	149.0	151.599065085	37	255	89.0	90.3292717429	188687155.616	206352287.951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31236	325520	626630	652208	651772	650535	649673	648981	366929	32078	2323	143	7	1	0	60876915	59639400	57912540	56106120	54301740	52467270	50294160	47996610	45707730	43469340	41345955	39320745	37357755	35380740	33549075	31762800	29864325	27890370	26259900	24429765	22706220	21239715	19689060	17959905	16418175	26363	1777	24586	44642.0	388.0	378000.440206	25.0	7.05109149341	7.07106781187	7	16136	1174	14962	41127.5	388.0	340049.723992	25.0	7.05109149341	7.07106781187	7	8081	519	7562	34630.5	388.0	279786.344092	25.0	7.05109149341	7.07106781187	7	4049	193	3856	27905.5	388.0	221069.53396	25.0	7.05109149341	7.07106781187	7	2088	73	2015	20687.5	388.0	160527.104441	25.0	7.05109149341	7.07106781187	7	
f001/wlh1_001643.jpg	Coral rubble	54	238	130.0	132.934685202	0	255	129.0	128.746464269	63	255	146.0	149.342895508	62	255	148.0	151.64620864	34	255	87.0	89.9724587833	189737231.958	206135022.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22445	302081	622462	650621	650575	649164	648489	647929	382258	34497	2440	169	12	1	0	59798775	58504140	56561295	54512115	52476450	50302830	48201375	45947685	43839345	41533890	39436260	37029060	34973760	32779230	30929460	29218920	27413520	25561200	23950365	22188315	20649390	19148715	17659005	16019865	14617365	26257	1753	24504	44345.5	225.0	369500.65317	15.5563491861	7.36977705706	7.07106781187	7	15234	1136	14098	40276.0	225.0	325487.466167	15.5563491861	7.36977705706	7.07106781187	7	7535	482	7053	33215.0	191.5	265886.094296	15.5563491861	7.36977705706	7.07106781187	7	3634	183	3451	25826.0	191.5	202188.008137	15.5563491861	7.36977705706	7.07106781187	7	1862	87	1775	19249.0	191.5	144773.324993	15.5563491861	7.36977705706	7.07106781187	7	
f001/wlh1_001646.jpg	Coral rubble	57	236	140.0	143.464128562	0	255	129.0	128.578822955	69	255	159.0	163.293362965	64	255	160.0	163.517794261	38	255	93.0	96.5512522978	205249141.91	206042530.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10825	248754	618341	653414	652753	650921	649154	647935	446453	44380	3126	221	10	0	0	61962450	60437550	57906930	54742125	51887655	49087245	45981345	42973365	39902655	37211385	34301325	31754640	29104680	26650815	24131160	21922350	19912950	17877795	15901290	14204265	12452670	10799250	9404145	7868025	6769995	28427	1834	26593	43476.5	165.0	382354.882537	19.8494332413	7.24880615304	7.07106781187	7	14815	1054	13761	37859.5	165.0	319511.602808	19.8494332413	7.24880615304	7.07106781187	7	6233	384	5849	28917.5	165.0	233524.861297	19.8494332413	7.24880615304	7.07106781187	7	2539	99	2440	19546.5	165.0	153300.536777	19.8494332413	7.24880615304	7.07106781187	7	1073	42	1031	11042.0	165.0	88427.2945387	19.8494332413	7.24880615304	7.07106781187	7	
f001/wlh1_001649.jpg	Coral rubble	46	236	128.0	130.571647375	0	255	129.0	128.833139936	55	255	146.0	148.805501063	53	255	146.0	148.974360926	29	255	85.0	87.5147425034	186019122.34	206265030.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19268	279055	616598	649405	648889	647508	646554	645927	416210	44436	3239	260	7	0	0	63678600	61602135	59339775	57118980	54683985	52276785	49716330	46841970	43937520	41140935	38507550	35809650	32937330	30271050	28135170	25941660	23857035	21751245	19851750	18206490	16643085	14991705	13327320	11710110	10451685	28306	1851	26455	47410.0	178.5	392041.054969	19.7989898732	7.3588533167	7.07106781187	7	15789	1098	14691	42142.5	178.5	337433.695071	19.7989898732	7.3588533167	7.07106781187	7	7190	421	6769	33108.0	178.5	259409.201043	19.7989898732	7.3588533167	7.07106781187	7	3184	137	3047	23770.5	178.5	179077.525905	19.7989898732	7.3588533167	7.07106781187	7	1525	50	1475	15780.0	178.5	116245.022578	19.7989898732	7.3588533167	7.07106781187	7	
f001/wlh1_001652.jpg	Coral rubble	60	229	129.0	130.85208453	0	255	130.0	129.162802304	67	255	146.0	148.294717228	70	255	148.0	150.312769273	37	255	84.0	86.0193194221	184857496.073	206666160.423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23535	302565	630083	657997	656533	653749	651924	650441	411699	38020	2764	167	8	1	0	65990940	64574925	62731020	60428880	57940335	55351830	52583805	49744635	47112270	44115255	41392620	38790345	36082500	33050040	30756825	28290975	26297130	24436395	22000635	19969305	18022125	16364370	14566365	13213335	11899830	28918	1953	26965	50166.5	399.0	408242.127627	22.627416998	7.03434155669	7.07106781187	7	17149	1261	15888	45230.0	399.0	357815.431171	22.627416998	7.03434155669	7.07106781187	7	8305	539	7766	36144.5	399.0	278876.632649	22.627416998	7.03434155669	7.07106781187	7	3719	197	3522	25471.0	399.0	195762.678277	22.627416998	7.03434155669	7.07106781187	7	1689	58	1631	16813.0	399.0	126759.273911	22.627416998	7.03434155669	7.07106781187	7	
f001/wlh1_001655.jpg	Coral rubble	30	238	105.0	107.116578585	0	255	129.0	128.445362046	34	255	118.0	117.836279297	34	255	120.0	122.104071404	20	255	70.0	73.6582052792	159384182.189	206007364.758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701	120391	590999	663412	668597	668463	668278	668214	599737	97009	6498	479	40	2	0	69941910	66744975	59779140	51968745	44625510	37594140	31386930	26515155	21937905	18084090	14683920	11897535	9538530	7633425	5761980	4479840	3437400	2687955	1897455	1380570	1075590	735420	445485	217260	133875	33919	2121	31798	46648.5	165.5	433393.004628	18.3847763109	6.98269201032	7.07106781187	7	9321	613	8708	29151.0	165.5	252640.705235	18.3847763109	6.98269201032	7.07106781187	7	1906	83	1823	12423.5	165.5	103207.11518	18.3847763109	6.98269201032	7.07106781187	7	380	13	367	3801.0	101.0	31839.2718791	18.3847763109	6.98269201032	7.07106781187	7	72	2	70	1130.0	101.0	7619.64357102	18.3847763109	6.98269201032	7.07106781187	7	
f001/wlh1_001658.jpg	Coral rubble	47	255	130.0	136.768233714	0	255	129.0	128.312177591	52	255	149.0	153.762023926	53	255	148.0	154.929372989	30	255	86.0	94.6664493336	201394958.652	205843807.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1249	129388	593000	660759	665729	665999	666113	666121	590216	89355	6517	502	51	0	0	67223865	63678600	57888060	51945795	45383370	38760765	33126795	27675660	23221065	19228020	15696270	12931050	10454490	8137050	6545850	5395800	4137885	3307860	2619105	1843905	1530765	1239555	841245	584970	391170	33015	2093	30922	41648.0	137.5	415852.765501	16.9705627485	6.8312795557	7.0	7	10362	697	9665	27040.0	137.5	259646.266334	16.9705627485	6.8312795557	7.0	7	2231	143	2088	11536.5	113.5	110583.580257	16.9705627485	6.8312795557	7.0	7	502	33	469	4495.5	113.5	38732.7830856	16.9705627485	6.8312795557	7.0	7	117	12	105	1687.0	113.5	11081.0631647	16.9705627485	6.8312795557	7.0	7	
f001/wlh1_001661.jpg	Coral rubble	65	249	148.0	152.528142952	0	255	129.0	128.595342659	77	255	173.0	175.352068733	74	255	170.0	174.144803395	40	255	96.0	101.426833209	217514156.331	206054541.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8673	223840	608339	655907	657329	656052	654691	654014	495783	65409	4869	294	18	1	0	67238910	64312275	60519915	56754075	52976250	49220865	45360165	41657310	38093430	34709325	31542735	28285365	25302375	22544040	20079975	17781915	15640680	13301055	11638710	10028385	8729925	7491390	6511170	5528145	4599690	30727	2028	28699	48700.0	233.0	416466.166064	19.7989898732	6.94193260455	7.0	7	14240	1057	13183	39084.5	214.5	322006.349515	19.7989898732	6.94193260455	7.0	7	5359	322	5037	26748.5	214.5	215946.280659	19.7989898732	6.94193260455	7.0	7	1952	76	1876	15750.0	214.5	124498.859353	19.7989898732	6.94193260455	7.0	7	734	22	712	8253.5	214.5	61750.6599567	19.7989898732	6.94193260455	7.0	7	
f001/wlh1_001664.jpg	Coral rubble	53	255	122.0	127.479083611	0	255	129.0	128.983763212	65	255	140.0	145.246513815	61	255	140.0	146.064193905	32	255	78.0	84.2309606216	182575108.091	206360020.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22808	289849	616181	650073	651174	650179	649724	649398	407412	42116	2934	193	12	1	0	62495400	60935310	58495980	55793235	53017305	50261265	47755635	45280860	42918285	40559535	38274735	36049095	33820650	31830630	30061695	27961260	26155605	24500400	22679955	21002565	19094655	17551140	15854115	14466915	13083795	27646	1907	25739	47168.5	337.0	385684.522251	19.7989898732	7.19675789819	7.07106781187	7	14578	1125	13453	42020.0	337.0	325976.602369	19.7989898732	7.19675789819	7.07106781187	7	6839	448	6391	33840.5	337.0	258604.169743	19.7989898732	7.19675789819	7.07106781187	7	3228	158	3070	25542.5	337.0	193656.873349	19.7989898732	7.19675789819	7.07106781187	7	1628	65	1563	18306.5	337.0	133937.741177	19.7989898732	7.19675789819	7.07106781187	7	
f001/wlh1_001667.jpg	Coral rubble	56	254	133.0	138.403558709	0	255	129.0	128.667756204	68	255	154.0	158.510124655	64	255	153.0	158.595172478	34	255	85.0	91.1149794635	198505556.963	206082728.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16133	266558	616517	656052	657829	657151	656780	656489	437343	50479	4016	342	22	0	0	62452815	59981100	57201855	54309135	51602055	48860295	46207275	43692210	40970850	38180130	35793075	33404490	31127085	28809645	26653110	24738315	22751865	20947230	19310640	17475660	16066530	14651535	13081755	11807520	10712295	28292	1892	26400	45844.0	164.5	385501.472595	15.6204993518	7.24319803259	7.07106781187	7	14464	1062	13402	39849.5	164.5	317271.679576	15.6204993518	7.24319803259	7.07106781187	7	6578	418	6160	30774.5	164.5	242160.312858	15.6204993518	7.24319803259	7.07106781187	7	2893	156	2737	22125.0	164.5	171913.466587	15.6204993518	7.24319803259	7.07106781187	7	1347	58	1289	14341.0	164.5	112980.523235	15.6204993518	7.24319803259	7.07106781187	7	
